province,id,type,price,rooms,latitude,longitude,postal_code
Barcelona,85756811,Piso,1595,2,"41,4198481","2,1363312",08035
Barcelona,37683542,Piso,1590,2,"41,4083458","2,2110777",08019
Barcelona,104388285,Piso,1500,2,"41,3803135","2,1326058",08028
Barcelona,98897905,Piso,1900,2,"41,3784952","2,1806",08002
Barcelona,106080207,Piso,1600,2,"41,5543001","2,1018611",08201
Barcelona,105152962,Piso,1600,3,"41,3981937","2,1853464",08018
Barcelona,106504989,Chalet,1720,3,"41,9287531","2,2395563",08500
Barcelona,106567573,Piso,1620,2,"41,3836015","2,1714474",08002
Barcelona,106863230,Piso,1675,2,"41,4045882","2,1987016",08018
Barcelona,106854961,Piso,1700,1,"41,2366336","1,8081342",08870
Barcelona,100396112,Piso,1450,3,"41,4118663","2,1851755",08026
Barcelona,106547591,Piso,1900,2,"41,3853839","2,1884116",08003
Barcelona,106431675,Chalet,1720,3,"41,9287531","2,2395563",08500
Barcelona,106732325,Piso,1900,1,"41,3802294","2,1638097",08001
Barcelona,100036211,Piso,1425,1,"41,408969","2,1624678",08024
Barcelona,95834385,Duplex,1700,2,"41,3743962","2,1404931",08014
Barcelona,106661745,Duplex,1700,4,"41,5435389","2,1122624",08202
Barcelona,26618496,Piso,1450,2,"41,3975372","2,1484755",08006
Barcelona,105727710,Piso,1800,1,"41,3962316","2,1438824",08021
Barcelona,104595940,Piso,1700,3,"41,1993385","1,6692691",08880
Barcelona,105206899,Piso,1500,1,"41,4235266","2,1367619",08035
Barcelona,104620446,Piso,1595,2,"41,3863541","2,1839643",08003
Barcelona,106424760,Piso,1690,2,"41,3691511","2,1449926",08014
Barcelona,105904358,Piso,1500,1,"41,4045687","2,1784514",08013
Barcelona,106661745,Duplex,1700,4,"41,5435389","2,1122624",08202
Barcelona,105157854,Piso,1445,2,"41,398179","2,2067424",08005
Barcelona,106707112,Duplex,1800,1,"41,3983553","2,1479796",08006
Barcelona,106893555,Piso,1820,3,"41,3596554","2,126611",08908
Barcelona,106862895,Piso,1600,1,"41,3728836","2,1625685",08004
Barcelona,97284662,Piso,1700,3,"41,3910045","2,1837164",08018
Barcelona,101447578,Piso,1795,3,"41,3710928","2,1630762",08004
Barcelona,106644794,Piso,1650,3,"41,3695553","2,1370791",08014
Barcelona,106014803,Ático,1700,3,"41,4025994","2,1435243",08006
Barcelona,33722390,Piso,1700,3,"41,3841716","2,1493015",08029
Barcelona,106896251,Piso,1500,1,"41,3948766","2,1594192",08008
Barcelona,106427067,Piso,1700,3,"41,5444361","2,1162172",08202
Barcelona,104644431,Piso,1800,2,"41,3795693","2,1744012",08002
Barcelona,100036211,Piso,1425,1,"41,408969","2,1624678",08024
Barcelona,104062284,Piso,1850,3,"41,4003074","2,1968476",08005
Barcelona,106660222,Duplex,1650,4,"41,5428621","2,1089993",08201
Barcelona,106670760,Piso,1467,2,"41,4040922","2,1568336",08012
Barcelona,106755432,Piso,1800,2,"41,4260238","2,1883146",08027
Barcelona,106774496,Piso,1800,2,"41,4059929","2,1521144",08012
Barcelona,95240417,Piso,1600,2,"41,3772153","2,1781275",08002
Barcelona,106845300,Piso,1800,4,"41,3989731","2,1242878",08034
Barcelona,102373103,Ático,1675,2,"41,3730314","2,1266159",08903
Barcelona,92897671,Piso,1700,2,"41,3987462","2,1507437",08006
Barcelona,100951628,Piso,1895,2,"41,3816196","2,1765515",08002
Barcelona,106851227,Piso,1690,2,"41,388835","2,1791229",08003
Barcelona,106852593,Piso,1500,2,"41,412457","2,1802885",08026
Barcelona,106681576,Piso,1595,1,"41,3848015","2,1637567",08011
Barcelona,95834385,Duplex,1700,2,"41,3743962","2,1404931",08014
Barcelona,103572792,Piso,1550,1,"41,4057105","2,1197524",08017
Barcelona,106748475,Piso,1595,3,"41,5451319","2,4349144",80304
Barcelona,104000236,Piso,1595,2,"41,3796292","2,1654638",08001
Barcelona,26618496,Piso,1450,2,"41,3975372","2,1484755",08006
Barcelona,104337876,Duplex,1800,1,"41,3967771","2,1443877",08021
Barcelona,106715206,Estudio,1500,0,"41,3998379","2,1498458",08006
Barcelona,98789349,Piso,1500,1,"41,3824735","2,1869835",08003
Barcelona,106810441,Piso,1450,3,"41,4109802","2,1625546",08024
Barcelona,105386549,Piso,1445,2,"41,3767297","2,1658295",08001
Barcelona,106768923,Piso,1500,1,"41,3989467","2,1440291",08021
Barcelona,106919952,Piso,1500,3,"41,4069856","2,0272278",08750
Barcelona,106630821,Ático,1450,1,"41,386755","2,1798435",08003
Barcelona,87124083,Casa Rural,1459,4,"41,5183766","2,3557827",08339
Barcelona,106292767,Piso,1490,1,"41,3832338","2,1734399",08002
Barcelona,93522739,Chalet,1900,4,"41,2600941","1,7747969",08810
Barcelona,106595275,Piso,1500,1,"41,3856953","2,1815703",08003
Barcelona,98341191,Piso,1900,2,"41,3786843","2,1907628",08003
Barcelona,106918154,Piso,1800,3,"41,3785259","2,1676679",08001
Barcelona,106775265,Piso,1540,2,"41,3844706","2,1538761",08036
Barcelona,106923715,Estudio,1600,0,"41,3896529","2,1421475",08029
Barcelona,90396162,Piso,1595,2,"41,3820459","2,1585697",08011
Barcelona,106707209,Duplex,1800,1,"41,3953797","2,1428243",08021
Barcelona,96738507,Piso,1500,2,"41,379763","2,1804897",08002
Barcelona,103341576,Piso,1750,2,"41,4049683","2,2075813",08019
Barcelona,106625484,Piso,1600,2,"41,4401417","2,243579",08912
Barcelona,100723228,Piso,1550,3,"41,3808997","2,1597757",08015
Barcelona,105979944,Duplex,1750,4,"41,3118408","1,9961171",08850
Barcelona,106924924,Piso,1600,2,"41,3906551","2,1566105",08036
Barcelona,97417100,Piso,1700,2,"41,4125615","2,1603111",08024
Barcelona,94804117,Piso,1573,3,"41,3708491","2,1135107",08904
Barcelona,106713087,Piso,1500,2,"41,2396224","1,812505",08870
Barcelona,106854042,Piso,1700,2,"41,4246488","2,2068904",08020
Barcelona,106929137,Piso,1500,1,"41,3861323","2,164681",08007
Barcelona,106895403,Piso,1600,3,"41,3877057","2,1780113",08003
Barcelona,106774681,Ático,1700,1,"41,4000303","2,1628015",08012
Barcelona,102420757,Piso,1550,1,"41,3714982","2,1577878",08004
Barcelona,102754979,Ático,1790,1,"41,3976725","2,1486577",08006
Barcelona,95282377,Chalet,1500,3,"41,3118096","1,775882",08818
Barcelona,105902170,Piso,1650,1,"41,3960047","2,2064263",08071
Barcelona,106601968,Piso,1431,3,"41,5311982","2,0827548",08192
Barcelona,106772498,Piso,1750,3,"41,479638","2,0801446",08173
Barcelona,106773221,Piso,1900,2,"41,3907644","2,1544203",08036
Barcelona,106541395,Piso,1900,3,"41,3796606","2,1604501",08015
Barcelona,106844448,Ático,1500,1,"41,3772298","2,143183",08014
Barcelona,102739110,Piso,1600,2,"41,4255103","2,1636456",08032
Barcelona,105444847,Piso,1800,3,"41,4068859","2,1965313",08018
Barcelona,106796119,Piso,1800,3,"41,4039849","2,14307",08006
Barcelona,99904794,Piso,1600,2,"41,266162","1,9736761",08860
Barcelona,105444847,Piso,1800,3,"41,4068859","2,1965313",08018
Barcelona,98994802,Piso,1780,2,"41,3771032","2,163228",08015
Barcelona,106441966,Piso,1490,2,"41,3995194","2,154658",08012
Barcelona,102760290,Piso,1900,2,"41,3859444","2,1938386",08003
Barcelona,106899639,Piso,1600,2,"41,3868575","2,1746999",08010
Barcelona,106488424,Estudio,1600,0,"41,4057956","2,1647551",08025
Barcelona,106700076,Duplex,1590,3,"41,3646533","2,0566912",08970
Barcelona,106502787,Piso,1850,1,"41,3859687","2,1350433",08029
Barcelona,105895128,Piso,1800,3,"41,3817963","2,1502427",08029
Barcelona,106805475,Piso,1550,1,"41,4295009","2,1417618",08035
Barcelona,106785945,Piso,1460,2,"41,4550343","2,2051699",08921
Barcelona,106896810,Piso,1800,4,"41,3635713","2,1371765",08038
Barcelona,106678700,Piso,1690,2,"41,3727977","2,1457159",08014
Barcelona,106854002,Estudio,1550,0,"41,4051887","2,2063608",08005
Barcelona,106831632,Piso,1500,3,"41,3203394","2,1003882",08820
Barcelona,106864606,Piso,1750,2,"41,3883253","2,1765342",08003
Barcelona,98417126,Duplex,1458,4,"41,4864961","2,0330382",08191
Barcelona,106552634,Piso,1900,1,"41,3819502","2,1596655",08011
Barcelona,106649593,Piso,1850,1,"41,3876465","2,1331685",08014
Barcelona,106042462,Piso,1412,2,"41,2160177","1,7291672",08800
Barcelona,106777327,Piso,1550,2,"41,40425","2,1398778",08022
Barcelona,103210632,Ático,1650,1,"41,3820347","2,1352064",08028
Barcelona,106563910,Duplex,1500,3,"41,6292414","2,1670845",08140
Barcelona,103836340,Piso,1700,3,"41,3885792","2,1668354",08007
Barcelona,105426549,Estudio,1450,0,"41,4079121","2,1771888",08025
Barcelona,106919405,Estudio,1550,0,"41,4059339","2,2024819",08005
Barcelona,105795200,Estudio,1540,0,"41,3978765","2,2023432",08005
Barcelona,105903937,Piso,1620,2,"41,4087275","2,1728317",08025
Barcelona,103180810,Estudio,1838,0,"41,3799752","2,1672669",08001
Barcelona,106891404,Piso,1650,3,"41,2372547","1,828062",08870
Barcelona,105576798,Piso,1807,1,"41,3798133","2,169348",08001
Barcelona,106546228,Piso,1500,5,"41,931837","2,2511044",08500
Barcelona,92711477,Piso,1600,1,"41,3786275","2,1733325",08001
Barcelona,104196377,Duplex,1550,2,"41,3870502","2,1754244",08003
Barcelona,105797848,Piso,1580,3,"41,2352285","1,7938046",08870
Barcelona,27337344,Piso,1800,2,"41,3940402","2,1508264",08036
Barcelona,96786989,Piso,1828,1,"41,382389","2,1764776",08002
Barcelona,95972646,Piso,1700,1,"41,3774275","2,1711325",08001
Barcelona,40422777,Piso,1550,1,"41,4031654","2,1231637",08034
Barcelona,104212435,Estudio,1670,0,"41,3739129","2,1391873",08014
Barcelona,106655397,Piso,1700,3,"41,4008373","2,1396622",08021
Barcelona,94763599,Piso,1850,1,"41,3842437","2,1815456",08003
Barcelona,106203531,Chalet,1900,4,"41,3100784","1,813956",08818
Barcelona,104196377,Duplex,1550,2,"41,3870502","2,1754244",08003
Barcelona,104562409,Piso,1500,1,"41,2521132","1,8989582",08871
Barcelona,92112428,Piso,1598,2,"41,4040787","2,1470376",08006
Barcelona,91897259,Piso,1550,1,"41,3689778","2,1379804",08014
Barcelona,106703840,Piso,1500,1,"41,3952521","2,1912834",08018
Barcelona,105325569,Piso,1452,1,"41,4330179","2,1705853",08031
Barcelona,96786969,Piso,1828,1,"41,382789","2,1740776",08002
Barcelona,104540073,Piso,1485,2,"41,3743291","2,1578237",08004
Barcelona,98813543,Piso,1566,1,"41,3865887","2,1698376",08007
Barcelona,106703852,Piso,1700,1,"41,3954622","2,191897",08005
Barcelona,96789829,Piso,1500,3,"41,4316464","2,1715568",08031
Barcelona,103180810,Estudio,1838,0,"41,3799752","2,1672669",08001
Barcelona,106886455,Estudio,1850,0,"41,3728084","2,1647225",08004
Barcelona,96786989,Piso,1828,1,"41,382389","2,1764776",08002
Barcelona,93188665,Piso,1600,2,"41,4055405","2,1663642",08025
Barcelona,27337344,Piso,1800,2,"41,3940402","2,1508264",08036
Barcelona,96903369,Piso,1807,1,"41,3995849","2,1472931",08006
Barcelona,103464483,Piso,1600,3,"41,2688666","1,9938833",08860
Barcelona,92928421,Piso,1600,2,"41,3833231","2,1735926",08002
Barcelona,89394719,Estudio,1468,0,"41,3842328","2,1717187",08001
Barcelona,104357746,Piso,1807,1,"41,3813617","2,16901",08001
Barcelona,98537201,Piso,1879,2,"41,3776543","2,1742192",08002
Barcelona,87224996,Piso,1500,2,"41,4073306","2,1514677",08012
Barcelona,102023710,Piso,1800,1,"41,3808879","2,153726",08015
Barcelona,105822344,Estudio,1850,0,"41,3807595","2,1379327",08014
Barcelona,97146377,Piso,1775,1,"41,377171","2,1733506",08001
Barcelona,87111142,Piso,1500,2,"41,4073306","2,1514677",08012
Barcelona,106556539,Piso,1800,2,"41,3829626","2,1839862",08003
Barcelona,106784028,Piso,1800,3,"41,3860259","2,1443304",08029
Barcelona,89329012,Piso,1550,2,"41,271354","2,0178685",08950
Barcelona,106087934,Piso,1540,1,"41,3978878","2,2027465",08005
Barcelona,101858604,Piso,1450,2,"41,3887332","2,1745937",08010
Barcelona,95972646,Piso,1700,1,"41,3774275","2,1711325",08001
Barcelona,105576798,Piso,1807,1,"41,3798133","2,169348",08001
Barcelona,105576789,Estudio,1812,0,"41,4024413","2,161906",08012
Barcelona,100047557,Estudio,1650,0,"41,382442","2,159335",08011
Barcelona,106427110,Piso,1850,2,"41,3689436","2,1344009",08014
Barcelona,102765751,Piso,1850,1,"41,3925263","2,1771675",08010
Barcelona,106289409,Ático,1600,2,"41,271728","2,030172",08850
Barcelona,87111142,Piso,1500,2,"41,4073306","2,1514677",08012
Barcelona,96903369,Piso,1807,1,"41,3995849","2,1472931",08006
Barcelona,106703840,Piso,1500,1,"41,3952521","2,1912834",08018
Barcelona,98990985,Estudio,1659,0,"41,3829418","2,1833705",08003
Barcelona,105264822,Piso,1545,1,"41,3846424","2,1632281",08011
Barcelona,106556539,Piso,1800,2,"41,3829626","2,1839862",08003
Barcelona,106163222,Piso,1875,3,"41,3810016","2,1339883",08028
Barcelona,97284448,Estudio,1500,0,"41,3829038","2,1746048",08002
Barcelona,88356161,Piso,1550,3,"41,4155285","2,1630044",08024
Barcelona,106865045,Piso,1700,3,"41,4091937","2,1579375",08024
Barcelona,105587248,Piso,1700,1,"41,3747136","2,173784",08001
Barcelona,99417587,Piso,1850,2,"41,375818","2,1733662",08001
Barcelona,106578779,Piso,1650,2,"41,3765923","2,1896818",08003
Barcelona,84186707,Piso,1624,3,"41,3770008","2,042673",08980
Barcelona,103954674,Piso,1600,2,"41,4059259","2,1578939",08012
Barcelona,106898125,Piso,1600,1,"41,3937562","2,1939348",08005
Barcelona,106909533,Piso,1500,2,"41,4222627","2,1779303",08041
Barcelona,106742279,Piso,1750,1,"41,4054312","2,1389486",08022
Barcelona,104904255,Piso,1500,2,"41,4461693","2,2403618",08912
Barcelona,106826253,Chalet,1900,5,"41,2277745","1,7527716",08812
Barcelona,85616479,Piso,1650,1,"41,4082409","2,1403341",08023
Barcelona,94702142,Duplex,1650,3,"41,35927","2,06088",08940
Barcelona,36212318,Ático,1600,3,"41,3137997","2,0002406",08840
Barcelona,106898266,Piso,1700,3,"41,3653858","2,1112966",08901
Barcelona,106892869,Piso,1600,2,"41,3825893","2,1787775",08002
Barcelona,104022325,Piso,1900,2,"41,3817464","2,1635915",08011
Barcelona,98203825,Piso,1800,2,"41,377305","2,176884",08002
Barcelona,106879804,Ático,1750,1,"41,3799098","2,1359026",08014
Barcelona,91837064,Piso,1450,2,"41,3809604","2,1724944",08001
Barcelona,90485796,Piso,1550,2,"41,4106487","2,1661307",08025
Barcelona,94050019,Piso,1600,1,"41,3997382","2,1573334",08012
Barcelona,85427198,Chalet,1900,4,"41,6076158","2,58873",08360
Barcelona,87970534,Piso,1500,2,"41,3799655","2,177702",08002
Barcelona,99156472,Piso,1500,2,"41,3822505","2,1724145",08002
Barcelona,89098848,Piso,1850,3,"41,3742799","2,1595017",08004
Barcelona,106858907,Piso,1850,1,"41,3955488","2,1659289",08009
Barcelona,104022325,Piso,1900,2,"41,3817464","2,1635915",08011
Barcelona,99785656,Piso,1800,3,"41,4153296","2,2038781",08020
Barcelona,106858907,Piso,1850,1,"41,3955488","2,1659289",08009
Barcelona,106865045,Piso,1700,3,"41,4091937","2,1579375",08024
Barcelona,84186707,Piso,1624,3,"41,3770008","2,042673",08980
Barcelona,106892869,Piso,1600,2,"41,3825893","2,1787775",08002
Barcelona,106696738,Piso,1595,3,"41,3529569","2,1401393",08038
Barcelona,85616479,Piso,1650,1,"41,4082409","2,1403341",08023
Barcelona,98608978,Ático,1700,1,"41,2665584","1,9950156",08860
Barcelona,87970534,Piso,1500,2,"41,3799655","2,177702",08002
Barcelona,106712582,Piso,1900,2,"41,3956827","2,1465895",08006
Barcelona,106681507,Piso,1627,2,"41,3781152","2,1738978",08002
Barcelona,106783740,Ático,1800,2,"41,3765305","2,1637533",08015
Barcelona,102772635,Piso,1600,1,"41,3925078","2,154512",08036
Barcelona,106536501,Ático,1800,1,"41,4076542","2,1564776",08024
Barcelona,106105305,Piso,1600,3,"41,2093825","1,7055379",08800
Barcelona,106682395,Piso,1818,1,"41,3847646","2,1708746",08001
Barcelona,106859677,Piso,1600,3,"41,6040026","2,6221728",08395
Barcelona,106585818,Piso,1700,2,"41,4084124","2,1729589",08025
Barcelona,106889600,Piso,1800,4,"41,3854594","2,149488",08029
Barcelona,98864746,Estudio,1490,0,"41,3749972","2,1700525",08001
Barcelona,106895004,Piso,1500,3,"41,6181245","2,6716255",08397
Barcelona,106310493,Piso,1600,2,"41,2366594","1,8124114",08870
Barcelona,106446524,Piso,1500,2,"41,38404","2,1597384",08011
Barcelona,106015322,Chalet,1500,5,"41,4786068","1,7049118",08718
Barcelona,106511085,Duplex,1900,2,"41,3566311","2,1254881",08908
Barcelona,91100827,Ático,1600,0,"41,3832365","2,176364",08002
Barcelona,105116515,Piso,1490,1,"41,4084393","2,1794299",08026
Barcelona,98499561,Casa Rural,1700,3,"41,6177926","2,5136922",08358
Barcelona,106589532,Piso,1600,1,"41,4001971","2,1435283",08021
Barcelona,106329966,Piso,1545,1,"41,3796171","2,1776806",08002
Barcelona,106784123,Piso,1500,1,"41,3812578","2,1630261",08011
Barcelona,106783922,Piso,1700,2,"41,3977945","2,1628969",08037
Barcelona,106529148,Piso,1800,2,"41,3839077","2,1773227",08002
Barcelona,106198827,Piso,1795,2,"41,3732828","2,1301127",08028
Barcelona,106710893,Piso,1426,3,"41,572049","2,486709",08392
Barcelona,106625748,Piso,1450,3,"41,3804329","2,1350025",08014
Barcelona,32010138,Piso,1800,3,"41,381863","2,1892039",08003
Barcelona,106742469,Chalet,1800,4,"41,2997762","1,7728",08818
Barcelona,106921276,Piso,1450,3,"41,373899","2,1588081",08004
Barcelona,106589532,Piso,1600,1,"41,4001971","2,1435283",08021
Barcelona,96075262,Piso,1500,1,"41,4098402","2,1764533",08025
Barcelona,106823216,Piso,1414,3,"41,4072337","2,1595031",08024
Barcelona,106620782,Piso,1690,2,"41,3824278","2,131501",08028
Barcelona,106400233,Piso,1675,2,"41,3909913","2,1568412",08036
Barcelona,105333362,Duplex,1600,3,"41,2415786","1,825772",08870
Barcelona,90888016,Piso,1550,3,"41,3802397","2,1653104",08001
Barcelona,106558668,Piso,1800,2,"41,3949089","2,1992344",08005
Barcelona,106918528,Duplex,1500,6,"41,9342364","2,2482557",08500
Barcelona,106526074,Piso,1600,4,"41,4122533","2,2073514",08019
Barcelona,106893919,Piso,1550,3,"41,5744073","2,4825966",08392
Barcelona,106529356,Piso,1800,3,"41,3848009","2,1728025",08002
Barcelona,93312119,Ático,1760,1,"41,3803112","2,1583493",08015
Barcelona,105660580,Piso,1700,2,"41,3840773","2,1840448",08003
Barcelona,106398898,Piso,1625,1,"41,3909913","2,1568412",08036
Barcelona,104632138,Piso,1750,2,"41,3866073","2,178616",08003
Barcelona,106928939,Piso,1900,3,"41,3799821","2,1637056",08001
Barcelona,106841149,Piso,1650,3,"41,2389824","1,8259062",08872
Barcelona,84347026,Piso,1890,2,"41,397969","2,1822867",08013
Barcelona,105394376,Chalet,1500,2,"41,4367903","2,1891531",08030
Barcelona,84486481,Piso,1750,3,"41,265733","1,9434116",08860
Barcelona,95482763,Piso,1430,1,"41,3714314","2,1610548",08004
Barcelona,102565492,Piso,1485,2,"41,3722597","2,1571924",08004
Barcelona,103058833,Piso,1430,1,"41,3740649","2,16879",08004
Barcelona,106831468,Piso,1560,3,"41,2712539","1,9453096",08860
Barcelona,106586177,Piso,1650,3,"41,4098041","2,1765043",08025
Barcelona,105964257,Piso,1600,2,"41,3866133","2,1817079",08003
Barcelona,106741168,Piso,1590,2,"41,3723492","2,1451707",08014
Barcelona,98813530,Piso,1871,1,"41,3856602","2,1684653",08001
Barcelona,103019367,Piso,1620,3,"41,3672361","2,0994112",08906
Barcelona,106772885,Chalet,1800,4,"41,2979213","1,7789861",08818
Barcelona,98118122,Piso,1790,3,"41,376265","2,0475182",08980
Barcelona,104216306,Piso,1500,3,"41,2850795","1,9834319",08860
Barcelona,103042005,Ático,1495,1,"41,4088942","2,1655621",08025
Barcelona,94367605,Piso,1750,4,"41,3738146","2,1152266",08904
Barcelona,106023631,Piso,1500,3,"41,2865828","1,983489",08860
Barcelona,106549500,Piso,1500,2,"41,4214687","2,1561679",08032
Barcelona,101629979,Estudio,1480,0,"41,3825843","2,1731486",08002
Barcelona,106811719,Piso,1805,2,"41,3851816","2,1951504",08003
Barcelona,106896791,Piso,1500,3,"41,2442081","1,8111981",08870
Barcelona,106811719,Piso,1805,2,"41,3851816","2,1951504",08003
Barcelona,106824729,Piso,1750,3,"41,5718548","2,5344405",08350
Barcelona,91851845,Estudio,1900,0,"41,3766788","2,1897304",08003
Barcelona,92215902,Estudio,1850,0,"41,3756788","2,1909304",08003
Barcelona,102256305,Piso,1800,2,"41,3855787","2,1663051",08001
Barcelona,105986166,Piso,1550,3,"41,2796223","1,9777562",08860
Barcelona,106708256,Piso,1430,3,"41,3736965","2,0679584",08970
Barcelona,106730135,Piso,1700,1,"41,3851857","2,1806741",08003
Barcelona,103908441,Piso,1550,2,"41,2672223","1,9557455",08860
Barcelona,106892095,Estudio,1500,0,"41,4107705","2,2021882",08019
Barcelona,101899927,Piso,1875,3,"41,3842855","2,1696657",08001
Barcelona,106482459,Piso,1500,3,"41,2817871","1,9789949",08860
Barcelona,106824368,Piso,1895,2,"41,4052539","2,2007395",08005
Barcelona,101565298,Ático,1700,3,"41,3779585","2,1585074",08015
Barcelona,102693293,Piso,1895,3,"41,4064416","2,1991172",08005
Barcelona,106781766,Piso,1700,3,"41,5442256","2,4519842",08301
Barcelona,106882140,Piso,1500,2,"41,4002108","2,1233102",08034
Barcelona,106804346,Piso,1900,3,"41,2431397","1,6799553",08800
Barcelona,39070822,Ático,1500,1,"41,4136031","2,143531",08023
Barcelona,106886924,Estudio,1450,0,"41,3762948","2,1732599",08001
Barcelona,106631217,Piso,1600,2,"41,3867998","2,1790628",08003
Barcelona,106778578,Piso,1500,3,"41,3768495","2,1685069",08001
Barcelona,99410331,Piso,1695,2,"41,3856813","2,1780853",08003
Barcelona,91962566,Piso,1800,1,"41,3749788","2,1890304",08002
Barcelona,97577769,Piso,1600,1,"41,3823283","2,1604128",08011
Barcelona,106628725,Piso,1750,2,"41,3982752","2,1567296",08012
Barcelona,106804492,Piso,1850,3,"41,40411","2,1484363",08006
Barcelona,106265803,Piso,1700,1,"41,3857604","2,178776",08003
Barcelona,105545108,Duplex,1450,1,"41,3880682","2,1759644",08010
Barcelona,106905379,Piso,1600,1,"41,3890613","2,1751664",08010
Barcelona,106826731,Ático,1500,1,"41,3808167","2,1887195",08003
Barcelona,104483386,Ático,1800,3,"41,4102846","2,178282",08026
Barcelona,99109955,Piso,1750,2,"41,3784402","2,1556155",08015
Barcelona,106670013,Piso,1500,3,"41,9295158","2,2491437",08500
Barcelona,106875895,Piso,1900,1,"41,4024309","2,1727819",08013
Barcelona,87660097,Piso,1700,2,"41,3823332","2,1550753",08011
Barcelona,27889364,Piso,1700,3,"41,4121996","2,2098299",08019
Barcelona,106878437,Piso,1650,3,"41,3833748","2,1692928",08001
Barcelona,106826834,Piso,1750,2,"41,2444911","1,7965813",08870
Barcelona,106812274,Piso,1700,2,"41,401514","2,1490154",08006
Barcelona,106588382,Ático,1650,1,"41,3831743","2,1801898",08003
Barcelona,106878437,Piso,1650,3,"41,3833748","2,1692928",08001
Barcelona,87660097,Piso,1700,2,"41,3823332","2,1550753",08011
Barcelona,106814597,Chalet,1500,4,"41,3892836","2,1351927",08029
Barcelona,87228905,Piso,1700,2,"41,3824332","2,1560753",08011
Barcelona,104517700,Duplex,1700,3,"41,3183245","2,1034139",08820
Barcelona,106812274,Piso,1700,2,"41,401514","2,1490154",08006
Barcelona,104483386,Ático,1800,3,"41,4102846","2,178282",08026
Barcelona,106905379,Piso,1600,1,"41,3890613","2,1751664",08010
Barcelona,104517706,Ático,1650,3,"41,321559","2,1039365",08820
Barcelona,99109955,Piso,1750,2,"41,3784402","2,1556155",08015
Barcelona,106881123,Ático,1475,1,"41,3820346","2,1623779",08011
Barcelona,86878707,Piso,1820,3,"41,4192184","2,1838004",08027
Barcelona,106092743,Piso,1600,2,"41,2316617","1,7986709",08860
Barcelona,27889364,Piso,1700,3,"41,4121996","2,2098299",08019
Barcelona,105396950,Chalet,1450,4,"41,5889151","1,6093665",08700
Barcelona,106670013,Piso,1500,3,"41,9295158","2,2491437",08500
Barcelona,106826834,Piso,1750,2,"41,2444911","1,7965813",08870
Barcelona,95574214,Piso,1650,2,"41,3931185","2,1516305",08036
Barcelona,106838158,Piso,1414,4,"41,4042939","2,1741369",08025
Barcelona,97652826,Piso,1790,3,"41,4517823","2,24697",08911
Barcelona,106716904,Chalet,1500,2,"41,4360309","2,1889153",08030
Barcelona,105760516,Duplex,1800,1,"41,3929896","2,1806231",08013
Barcelona,106851687,Piso,1600,3,"41,3841624","2,1781015",08003
Barcelona,88336643,Piso,1599,3,"41,3800089","2,191904",08003
Barcelona,104068670,Piso,1700,2,"41,2635199","1,9471333",08860
Barcelona,106858985,Piso,1600,2,"41,4058463","2,134048",08022
Barcelona,96877055,Piso,1700,2,"41,4031806","2,1507856",08012
Barcelona,106741825,Piso,1600,2,"41,3759113","2,1231695",08094
Barcelona,89122112,Piso,1600,2,"41,3776471","2,1742142",08001
Barcelona,106182343,Piso,1500,1,"41,4238285","2,1371169",08035
Barcelona,101611129,Piso,1900,1,"41,2673892","2,0327119",08850
Barcelona,106054630,Piso,1500,3,"41,3744131","2,1740945",08001
Barcelona,106847641,Piso,1450,3,"41,2144165","1,7245239",08800
Barcelona,106215318,Piso,1500,1,"41,4230226","2,1365406",08035
Barcelona,106243824,Piso,1500,1,"41,4232532","2,1386643",08035
Barcelona,105957020,Piso,1700,1,"41,399892","2,1727002",08009
Barcelona,105407052,Piso,1750,2,"41,2380475","1,8097814",08870
Barcelona,106404445,Piso,1750,2,"41,3880342","2,1777114",08003
Barcelona,106793117,Piso,1600,2,"41,3847377","2,1331508",08028
Barcelona,93151176,Piso,1500,3,"41,20204","1,67609",08880
Barcelona,105407052,Piso,1750,2,"41,2380475","1,8097814",08870
Barcelona,102723533,Piso,1500,3,"41,403327","2,1774523",08013
Barcelona,106793117,Piso,1600,2,"41,3847377","2,1331508",08028
Barcelona,106847641,Piso,1450,3,"41,2144165","1,7245239",08800
Barcelona,106404445,Piso,1750,2,"41,3880342","2,1777114",08003
Barcelona,106246753,Piso,1500,1,"41,4228267","2,1381344",08035
Barcelona,106774096,Piso,1500,1,"41,4062266","2,1603716",08024
Barcelona,89122112,Piso,1600,2,"41,3776471","2,1742142",08001
Barcelona,104682828,Duplex,1900,1,"41,3835319","2,1823528",08003
Barcelona,106667684,Piso,1750,2,"41,4084766","2,1818636",08026
Barcelona,106877209,Piso,1700,2,"41,4062558","2,1701991",08025
Barcelona,106054630,Piso,1500,3,"41,3744131","2,1740945",08001
Barcelona,106375156,Piso,1650,1,"41,3838801","2,1787318",08003
Barcelona,105526613,Piso,1600,3,"41,3703355","2,0733057",08970
Barcelona,106372403,Piso,1700,1,"41,3948446","2,1594542",08008
Barcelona,103460559,Duplex,1800,1,"41,3973533","2,1755319",08013
Barcelona,105825360,Piso,1650,1,"41,3848444","2,1809272",08003
Barcelona,105711362,Piso,1600,2,"41,2849829","1,9768641",08860
Barcelona,102834463,Estudio,1863,0,"41,3851791","2,186761",08003
Barcelona,98310939,Piso,1445,1,"41,4037267","2,1967811",08018
